id,created_at,full_text,year,Bad
7.44233E+17,Sat Jun 18 18:20:24 +0000 2016,#dnd tip: Write down random names you use during the game. Those NPCs are sure to come back.,2016,
7.44611E+17,Sun Jun 19 19:20:24 +0000 2016,#dnd tip: Don't be afraid to underline or highlight important notes in your adventures. These books are meant to be used!,2016,
7.44934E+17,Mon Jun 20 16:45:43 +0000 2016,#dnd tip: Put a large acrylic sheet on your table with the awesome Curse of Strahd map underneath for both atmosphere and utility.,2016,
7.45312E+17,Tue Jun 21 17:45:38 +0000 2016,"#dnd tip: In 5e, hit points are the average of a range determined by hit dice. Don't worry about increasing or decreasing them.",2016,
7.4569E+17,Wed Jun 22 18:49:29 +0000 2016,"#dnd tip: No matter how lazy, spend time outlining a strong introduction, a few cool scenes, and review your PC names and backgrounds.",2016,
7.46036E+17,Thu Jun 23 17:45:34 +0000 2016,"#dnd tip: Always be careful asking a child to ""describe their killing blow"". Their responses will give you nightmares.",2016,
7.4637E+17,Fri Jun 24 15:50:39 +0000 2016,#dnd tip: Google image search and deviant art are great places to farm for images to show in your game.,2016,
7.46778E+17,Sat Jun 25 18:50:28 +0000 2016,"#dnd tip: Video game music makes for a great background soundtrack. Assassin's Creed, Witcher 3, and Skyrim. What are your favorites?",2016,
7.47155E+17,Sun Jun 26 19:50:18 +0000 2016,#dnd tip: How little material can you get away with and still run a fantastic game? What can you add that makes it significantly better?,2016,
7.47462E+17,Mon Jun 27 16:10:45 +0000 2016,"#dnd tip: What evocative details can you describe that supports the theme of your scene, adventure, and campaign?",2016,
7.4784E+17,Tue Jun 28 17:10:38 +0000 2016,#dnd tip: Don't punish the PCs too much if they split the party. Multiple separate scenes can be cool if juggled well.,2016,
7.48217E+17,Wed Jun 29 18:10:28 +0000 2016,#dnd tip: Kaizen foam with Dungeon tiles can make some really cool 3d elevation for your battle maps. ,2016,
7.48549E+17,Thu Jun 30 16:10:49 +0000 2016,"#dnd tip: When a character faces a fear, such as a phantasmal killer, ask the player to describe the fearful images their PCs see.",2016,
7.48913E+17,Fri Jul 01 16:15:51 +0000 2016,"#dnd tip: Hag covens are a great example of splitting up a ""boss"" into three separate monsters.",2016,
7.49305E+17,Sat Jul 02 18:15:24 +0000 2016,"#dnd tip: Litter the land with landmarks of corruption. Ancient sacrificial stones, idols to forgotten gods, unholy circles of ages past.",2016,
7.49683E+17,Sun Jul 03 19:15:24 +0000 2016,#dnd tip: Who are your main villain's top three lieutenants? What makes them unique and interesting?,2016,
7.5002E+17,Mon Jul 04 17:35:20 +0000 2016,#dnd tip: Skills are the PCs' primary interface to the world. Think about how they hook into the world and scenes you create.,2016,
7.50354E+17,Tue Jul 05 15:40:27 +0000 2016,#dnd tip: Write down the names of random NPCs. You never know when they're going to come back again.,2016,
7.50731E+17,Wed Jul 06 16:40:32 +0000 2016,"#dnd tip: Design relevant terrain for random battles. What interesting statues, old ruins, or arcane circles will they see?",2016,
7.51094E+17,Thu Jul 07 16:40:30 +0000 2016,#dnd tip: Give each PC something to do in every session. Note their strengths before you plan the whole session out.,2016,
7.51471E+17,Fri Jul 08 17:40:27 +0000 2016,"#dnd tip: Wrap your ruses, tricks, and subterfuge in two layers. Players will easily discover the first, but maybe not the second.",2016,
7.5185E+17,Sat Jul 09 18:45:24 +0000 2016,#dnd tip: Think of each scene as its own sandbox with many ways the PCs can act and interact within it.,2016,
7.52227E+17,Sun Jul 10 19:45:20 +0000 2016,"#dnd tip: Build teeter-totter environmental effects that start out rough on the PCs but, with skill checks, can swing it the other way.",2016,
7.52557E+17,Mon Jul 11 17:35:21 +0000 2016,#dnd tip: Doing less prep doesn't mean doing NO prep. There are a FEW things we should prepare for our next session.,2016,
7.52889E+17,Tue Jul 12 15:35:22 +0000 2016,"#dnd tip: When players talk, really listen to them and use what they say to make the adventure awesome.",2016,
7.53267E+17,Wed Jul 13 16:35:22 +0000 2016,#dnd tip: Spend some time in the minds of your NPCs before your next game. How will their motivations intersect with the PCs?,2016,
7.53644E+17,Thu Jul 14 17:35:25 +0000 2016,#dnd tip: Sometimes off-the-cuff joke comments can lead to really interesting in-game situations. Omit nothing.,2016,
7.53991E+17,Fri Jul 15 16:35:22 +0000 2016,#dnd tip: Mash up the vampire spawn stat block and the stat blocks of NPCs to make a wide range of horrific vampiric NPCs.,2016,
7.54385E+17,Sat Jul 16 18:40:23 +0000 2016,#dnd tip: The Barovia map in Curse of Strahd is betting to sit under an acrylic sheet on your gaming table.,2016,
7.54763E+17,Sun Jul 17 19:40:21 +0000 2016,"#dnd tip: If things are feeling directionless, it might be a good time to work out, with the players, what the current open quests are.",2016,
7.55078E+17,Mon Jul 18 16:31:27 +0000 2016,#dnd tip: Avoid situations that cut off characters from their powers. Seek situations that showcase them.,2016,
7.55425E+17,Tue Jul 19 15:31:34 +0000 2016,#dnd tip: Use ungridded sketches to help people understand a situation without resorting to five foot square bickering.,2016,
7.55818E+17,Wed Jul 20 17:35:23 +0000 2016,#dnd tip: Almost any mechanical problem can be improved with in-story narrative. Overpowered mechanics turn into fantastic scenes.,2016,
7.56152E+17,Thu Jul 21 15:40:31 +0000 2016,"#dnd tip: Never forget that the game is about having fun. Smile, laugh, don't take things so seriously.",2016,
7.5665E+17,Sat Jul 23 00:40:16 +0000 2016,#dnd tip: Seek out and latch onto hooks that players reveal. Did they give their sword a name and origin? Work it in!,2016,
7.56923E+17,Sat Jul 23 18:45:27 +0000 2016,#dnd tip: Do everything in your power to make new players feel welcome. Spend little time going over rules and just let them dive in.,2016,
7.57301E+17,Sun Jul 24 19:45:22 +0000 2016,#dnd tip: Spend more time listening and less time talking. Give players the parts they need and then let them expand it with their actions.,2016,
7.57595E+17,Mon Jul 25 15:15:43 +0000 2016,"#dnd tip: Even if you use narrative combat without a grid, some miniatures can help people understand where they are relatively.",2016,
7.57988E+17,Tue Jul 26 17:15:57 +0000 2016,#dnd tip: Ask your players for the kind of items they want rather than a specific wishlist. Choose within those categories.,2016,
7.58335E+17,Wed Jul 27 16:15:47 +0000 2016,"#dnd tip: Vampires make great reoccurring villains. Even if they die, they just reform in their coffins.",2016,
7.58728E+17,Thu Jul 28 18:15:38 +0000 2016,"#dnd tip: Draw players into the story with easy questions like ""how do they die?"" and ""what do they look like?""",2016,
7.59061E+17,Fri Jul 29 16:20:34 +0000 2016,"#dnd tip: If players are frustrated by a vampire's regen, give them a clue or a check to learn the vulnerabilities.",2016,
7.59469E+17,Sat Jul 30 19:20:22 +0000 2016,"#dnd tip: If NPCs get involved in combat, give their stat block to a player and let them run the NPC on their initiative.",2016,
7.59831E+17,Sun Jul 31 19:20:21 +0000 2016,#dnd tip: Use a gridded battle map for hard battles where players need to micromanage their characters in order to survive.,2016,
7.60157E+17,Mon Aug 01 16:55:24 +0000 2016,#dnd tip: Take the time to refresh yourself on the material you plan to run in your next session. It's easy to forget stuff.,2016,
7.60504E+17,Tue Aug 02 15:55:31 +0000 2016,#dnd tip: Vary the difficulty of encounters. Not everything needs to be a life-or-death event.,2016,
7.60867E+17,Wed Aug 03 15:55:35 +0000 2016,#dnd tip: Use weather as an interesting way to add flavor to your next scene or adventure.,2016,
7.61214E+17,Thu Aug 04 14:55:23 +0000 2016,#dnd tip: Use a 13th Age style hotpoint pool if you're running more than six of a single type of monster. ,2016,
7.61624E+17,Fri Aug 05 18:02:56 +0000 2016,#dnd tip: Focus on two or three NPCs in any one scene. Any more and you and your players will lose track.,2016,
7.62016E+17,Sat Aug 06 20:01:40 +0000 2016,#dnd tip: Keep in mind the threads that bind scenes and locations together as you run each adventure.,2016,
7.62349E+17,Sun Aug 07 18:05:17 +0000 2016,#dnd tip: Use @schley's maps on a tablet when running Curse of Strahd. ,2016,
7.62675E+17,Mon Aug 08 15:40:33 +0000 2016,#dnd tip: Reskin the stat blocks for giants for powerful warlords and champion barbarian NPCs.,2016,
7.63044E+17,Tue Aug 09 16:05:45 +0000 2016,"#dnd tip: Over the years, how have you gotten better as a GM? How do you hope to be better in years to come",2016,
7.63415E+17,Wed Aug 10 16:40:34 +0000 2016,"#dnd tip: Ancient destructible monuments are a great way to boost monster damage with extra fire, cold, force, or necrotic damage.",2016,
7.63809E+17,Thu Aug 11 18:45:46 +0000 2016,"#dnd tip: Spill secrets, clues, and lore through the mouths of monsters and villains during combat.",2016,
7.64156E+17,Fri Aug 12 17:45:41 +0000 2016,#dnd tip: Let PCs interrupt big rituals. Have a plan whether they disrupt it or not with both results leading to cool exciting stuff.,2016,
7.64548E+17,Sat Aug 13 19:45:26 +0000 2016,"#dnd tip: Use magic items to share history, lore, and background of the campaign. Did that +2 sword once belong to Strahd's brother Sergei?",2016,
7.64896E+17,Sun Aug 14 18:45:24 +0000 2016,#dnd tip: Using a big detailed 3d battle terrain setup doesn't mean you have to fall to the tyranny of counting 5 foot squares.,2016,
7.65228E+17,Mon Aug 15 16:45:39 +0000 2016,#dnd tip: Interesting locations have layers and layers of discoverable history going back for eons.,2016,
7.65606E+17,Tue Aug 16 17:45:57 +0000 2016,"#dnd tip: Flashbacks, visions, and dreams are great ways to give PCs a wide view of the story.",2016,
7.65951E+17,Wed Aug 17 16:40:35 +0000 2016,#dnd tip: PCs having an easy time with zombies or scarecrows? Fill them with swarms of wasps that flood out on slashing or piercing attacks.,2016,
7.66299E+17,Thu Aug 18 15:40:32 +0000 2016,"#dnd tip: Good scenes have interesting weather, historical features, stressful situations, layers of history, and clear value to the PCs.",2016,
7.66676E+17,Fri Aug 19 16:40:32 +0000 2016,#dnd tip: What scene do you have in your next game that focuses on or showcases one of the PCs?,2016,
7.67084E+17,Sat Aug 20 19:40:26 +0000 2016,"#dnd tip: Describe the details of NPCs, whether friend or foe. Use the opportunity for some ""yes, and"" improv.",2016,
7.67431E+17,Sun Aug 21 18:40:24 +0000 2016,#dnd tip: Let your group and your players be who they are. Don't try to force your group to be something it isn't.,2016,
7.67748E+17,Mon Aug 22 15:40:32 +0000 2016,#dnd tip: Every magic item has a story to tell.,2016,
7.68126E+17,Tue Aug 23 16:40:35 +0000 2016,"#dnd tip: Call for actions around the table, even outside of combat, and switch directions to ensure everyone gets the spotlight sometime.",2016,
7.68505E+17,Wed Aug 24 17:46:01 +0000 2016,#dnd tip: Spellcasting isn't just for combat. How are NPC spellcasters harassing your party from afar?,2016,
7.68882E+17,Thu Aug 25 18:45:46 +0000 2016,#dnd tip: Don't shy away from PC death but ensure it doesn't ruin the fun of the game for the player. How can they get back in?,2016,
7.69219E+17,Fri Aug 26 17:03:20 +0000 2016,#dnd tip: It's ok to step in and offer a recommended path (or paths) if it leads to a more entertaining game.,2016,
7.69596E+17,Sat Aug 27 18:02:09 +0000 2016,#dnd tip: Keep an interesting encounter with solid story ties in your back pocket for potential dead spaces in your game.,2016,
7.69973E+17,Sun Aug 28 19:01:51 +0000 2016,"#dnd tip: Layer scenes with fantastic locations, deep characters, discoverable secrets, and interesting story hooks",2016,
7.70276E+17,Mon Aug 29 15:02:55 +0000 2016,#dnd tip: A single battle with waves of enemies and good story ties can be the centerpiece of a single adventure. Think Helm's Deep.,2016,
7.70654E+17,Tue Aug 30 16:05:56 +0000 2016,"#dnd tip: If you're game is running a little short, don't ram in a combat encounter. It might just fatigue people.",2016,
7.71031E+17,Wed Aug 31 17:05:45 +0000 2016,"#dnd tip: After your game, jot down some notes on what worked well and what could be improved. Post them to twitter as #dnd tips!",2016,
7.71363E+17,Thu Sep 01 15:05:40 +0000 2016,#dnd tip: Beginning with a battle or ending with a battle is a great way to start strong at the following game.,2016,
7.71756E+17,Fri Sep 02 17:05:56 +0000 2016,#dnd tip: Keep a loose outline of the directions and hooks your campaign might go but be prepared to throw them out the window.,2016,
7.72149E+17,Sat Sep 03 19:05:32 +0000 2016,#dnd tip: Intelligent weapons are fantastic ever-present NPCs who can give quests and relay important facts to the PCs.,2016,
7.72521E+17,Sun Sep 04 19:45:29 +0000 2016,#dnd tip: This one is for players. Take notes during your game to stay focused on what's happening and help you avoid cellphone surfing.,2016,
7.72838E+17,Mon Sep 05 16:45:48 +0000 2016,"#dnd tip: Seriously, write down those NPC names. They're easy to forget and it breaks immersion when you stumble to find it.",2016,
7.73209E+17,Tue Sep 06 17:20:44 +0000 2016,#dnd tip: Villains spouting narrative is a great way to keep the story moving while combat is going on. James Bond villains are just fine.,2016,
7.73587E+17,Wed Sep 07 18:20:42 +0000 2016,#dnd tip: The core of D&amp;D is having fun exploring dungeons and fighting monsters. Hang on to that.,2016,
7.73904E+17,Thu Sep 08 15:20:43 +0000 2016,"#dnd tip: If you want to see how a game can come alive, watch @matthewmercer run Force Gray. ",2016,
7.74296E+17,Fri Sep 09 17:20:41 +0000 2016,#dnd tip: Overwhelming forces of monsters is ok but don't build expecting a surrender. Prepare for all outcomes. Don't be a jerk.,2016,
7.7469E+17,Sat Sep 10 19:25:20 +0000 2016,#dnd tip: Be wary of NPCs who travel with the group. Don't let them overshadow the actions of the PCs.,2016,
7.75038E+17,Sun Sep 11 18:25:27 +0000 2016,"#dnd tip: End battles early by killing monsters on the next hit or have them dissipate when villains fall. No ""let's end the battle here"".",2016,
7.75384E+17,Mon Sep 12 17:20:42 +0000 2016,"#dnd tip: Mix up battlespaces from big elaborate 3d terrain sets to ""theater of the mind"" narrative combat. Experiment!",2016,
7.75717E+17,Tue Sep 13 15:25:37 +0000 2016,"#dnd tip: Start your game preparation by writing down the names, backgrounds, and motivations of your PCs.",2016,
7.76095E+17,Wed Sep 14 16:25:34 +0000 2016,"#dnd tip: The more we talk about #dnd in public, the more likely we are to find new players for our games.",2016,
7.76442E+17,Thu Sep 15 15:25:31 +0000 2016,#dnd tip: Run one-shot games with new players to see if they would be a good fit for your regular games.,2016,
7.76836E+17,Fri Sep 16 17:31:49 +0000 2016,#dnd tip: What interesting magic items will you reward in your next session?,2016,
7.77228E+17,Sat Sep 17 19:31:03 +0000 2016,"#dnd tip: Interesting scenes could lead towards interaction, exploration, or combat. Let the PCs choose the course!",2016,
7.77606E+17,Sun Sep 18 20:30:48 +0000 2016,#dnd tip: Swap out the monsters in published adventures for monsters you're excited to run.,2016,
7.77889E+17,Mon Sep 19 15:15:47 +0000 2016,#dnd tip: Super simple encounter building. Choose one monster per PC with a challenge equal to 1/3 of the PC's level.,2016,
7.78297E+17,Tue Sep 20 18:15:48 +0000 2016,#dnd tip: Don't worry about getting voices and accents right. Put yourself into the mind of the character and become them for a short bit.,2016,
7.78629E+17,Wed Sep 21 16:16:07 +0000 2016,#dnd tip: Emailed flash fiction is a great way to keep the game going between sessions. Outline the big points you want to get across.,2016,
7.79006E+17,Thu Sep 22 17:15:57 +0000 2016,#dnd tip: Step outside the narrative of the PCs and foreshadow villains the PCs have yet to face.,2016,
7.79355E+17,Fri Sep 23 16:20:43 +0000 2016,"#dnd tip: Use puzzles, riddles, and quests to unlock new powers in magical weapons the PCs love.",2016,
7.79732E+17,Sat Sep 24 17:20:32 +0000 2016,"#dnd tip: Replace cash with expensive gems, jewelry, and artwork if the raw coins don't make sense.",2016,
7.79944E+17,Sun Sep 25 07:20:17 +0000 2016,#dnd tip: Use 13th Age style montages to offload interesting travel stories to your players.,2016,
7.80433E+17,Mon Sep 26 15:45:58 +0000 2016,"#dnd tip: Be mindful of the time you spend, and the players' body language, when describing history, plot, or background.",2016,
7.80828E+17,Tue Sep 27 17:55:29 +0000 2016,#dnd tip: Don't expect anyone has the time to read that great piece of flash fiction you wrote. You have no right to anyone's time.,2016,
7.81166E+17,Wed Sep 28 16:16:05 +0000 2016,#dnd tip: Build traps and obstacles logically and let players come up with interesting ways to get past them.,2016,
7.81553E+17,Thu Sep 29 17:55:29 +0000 2016,"#dnd tip: Care not for any monster. For when you do, it shall then be polymorphed into a canary. Love the canary instead.",2016,
7.81917E+17,Fri Sep 30 18:03:41 +0000 2016,#dnd tip: Don't circumvent the wand of web. Embrace its creative use.,2016,
7.82295E+17,Sat Oct 01 19:02:21 +0000 2016,#dnd tip: Follow the wise words of @dmdavidblog and highlight the leads in your published adventures. ,2016,
7.82658E+17,Sun Oct 02 19:05:28 +0000 2016,#dnd tip: Abstract your big set-piece locations from your story and plot so you can use them in many potential situations.,2016,
7.82986E+17,Mon Oct 03 16:50:46 +0000 2016,#dnd tip: Players should enjoy their save-or-suck spells but don't let them get away with it all the time. Villains are smart.,2016,
7.83334E+17,Tue Oct 04 15:51:01 +0000 2016,#dnd tip: Ioun stones of greater absorption are powerful weapons of powerful villains and not game-breaking in the hands of PCs.,2016,
7.8372E+17,Wed Oct 05 17:25:32 +0000 2016,"#dnd tip: Add legendary actions and legendary resistance to any normal monster to make it a powerful ""named"" boss version of that monster.",2016,
7.84105E+17,Thu Oct 06 18:55:41 +0000 2016,#dnd tip: Don't forget about the lair actions of legendary foes. They're easy to forget.,2016,
7.84452E+17,Fri Oct 07 17:55:32 +0000 2016,#dnd tip: Keep your game prep notes brief so you can quickly review them before and during your game.,2016,
7.84833E+17,Sat Oct 08 19:10:29 +0000 2016,#dnd tip: Using monsters with increasingly higher challenge ratings is the easiest way to challenge powerful parties.,2016,
7.85197E+17,Sun Oct 09 19:15:34 +0000 2016,#dnd tip: Jot magic item bonuses for bosses down on a sticky note and stick them on the monster stat block page you plan to use.,2016,
7.85528E+17,Mon Oct 10 17:10:53 +0000 2016,"#dnd tip: If you're running a deadly encounter, have a fail forward for the TPK ready to go.",2016,
7.85877E+17,Tue Oct 11 16:16:23 +0000 2016,#dnd tip: Want some monsters the PCs really don't expect or understand? Grab the Tome of Beasts by @KoboldPress! ,2016,
7.86244E+17,Wed Oct 12 16:35:34 +0000 2016,#dnd tip: What dark power seeks out that powerful weapon your rogue just picked up?,2016,
7.86624E+17,Thu Oct 13 17:45:52 +0000 2016,#dnd tip: Not every set-piece battle map actually has to be a battle. Let the players know they have choices other than combat.,2016,
7.86949E+17,Fri Oct 14 15:16:12 +0000 2016,#dnd tip: Dungeons don't need to be huge labyrinths. Focus on the fun chambers even if its only two or three.,2016,
7.87371E+17,Sat Oct 15 19:15:31 +0000 2016,#dnd tip: Protect elite villains with shield-guardian-like bodyguards that absorb half the damage intended for the villain.,2016,
7.87735E+17,Sun Oct 16 19:20:34 +0000 2016,#dnd tip: Have a skilled set of players with some powerful characters? Don't be afraid to go way above the standard encounter challenge.,2016,
7.8805E+17,Mon Oct 17 16:11:10 +0000 2016,#dnd tip: Save hard fights for the ones that are really important. Be liberal with a big bunch of easy fights that showcase the characters.,2016,
7.88427E+17,Tue Oct 18 17:10:52 +0000 2016,#dnd tip: Not every player will love your crazy interwoven drama. Some just want to explore ruins and fight bad guys.,2016,
7.88805E+17,Wed Oct 19 18:10:40 +0000 2016,#dnd tip: Thinking through the eyes of your villain is fine until your villains become complete assholes. Keep them fun.,2016,
7.89123E+17,Thu Oct 20 15:15:50 +0000 2016,#dnd tip: The hard choices aren't always as much fun as you think. Don't pile up too many hard decisions in a row.,2016,
7.89531E+17,Fri Oct 21 18:15:43 +0000 2016,#dnd tip: It's good to reconfirm the social contract of your game regularly. Is everyone getting what they want?,2016,
7.89908E+17,Sat Oct 22 19:15:30 +0000 2016,#dnd tip: Flash fiction is a great way to play D&amp;D away from the table but don't expect everyone loves your flash fiction as much as you.,2016,
7.9027E+17,Sun Oct 23 19:15:30 +0000 2016,"#dnd tip: When your players remind you of a thread you lost track of, smile slyly, nod knowingly, and write that shit down.",2016,
7.9057E+17,Mon Oct 24 15:05:46 +0000 2016,#dnd tip: Sometimes a straight fight with your adventurers isn't your villain's goal.,2016,
7.90966E+17,Tue Oct 25 17:20:38 +0000 2016,#dnd tip: How can a villain like Strahd convince the PCs to give him Ireena and leave Barovia without a blade being drawn?,2016,
7.91314E+17,Wed Oct 26 16:20:42 +0000 2016,#dnd tip: There's a difference between a smart villain and a total pain-in-the-ass. Always aim towards fun first.,2016,
7.91691E+17,Thu Oct 27 17:20:31 +0000 2016,#dnd tip: Mix up a bunch of easy and normal fights with a few hard ones. Don't just punish the PCs all the time.,2016,
7.92069E+17,Fri Oct 28 18:20:33 +0000 2016,"#dnd tip: Running narrative ""theater of the mind"" combat means not worrying when the PCs short circuit it with something creative or crafty.",2016,
7.92432E+17,Sat Oct 29 18:25:14 +0000 2016,#dnd tip: A handful of monsters with a CR of half the level of the PCs will be much harder than a single monster with CR equal to level.,2016,
7.92628E+17,Sun Oct 30 07:25:06 +0000 2016,"#dnd tip: For a challenging encounter, add one to two monsters per character above four in just about any battle.",2016,
7.93112E+17,Mon Oct 31 15:25:29 +0000 2016,#dnd tip: Roll your d20 before worrying about looking up the DC or the modifier. A really low or high roll means it won't matter anyway.,2016,
7.93491E+17,Tue Nov 01 16:31:10 +0000 2016,#dnd tip: The purpose of a boss fight is to bring a good challenge without removing the key abilities of the characters.,2016,
7.93838E+17,Wed Nov 02 15:31:18 +0000 2016,#dnd tip: Be ready to handle (or accept!) the heavy focus fire on your favorite monster with more than four PCs.,2016,
7.94209E+17,Thu Nov 03 16:05:43 +0000 2016,#dnd tip: Test your group before a boss fight by putting them up against a similar boss you don't care about.,2016,
7.94586E+17,Fri Nov 04 17:05:31 +0000 2016,#dnd tip: Move the story away from tactical tabletop jargon with some high energy narration about the action.,2016,
7.94973E+17,Sat Nov 05 18:40:19 +0000 2016,#dnd tip: Don't try to circumvent the awesome random chances that aid the characters in their big fight. Revel in it!,2016,
7.95365E+17,Sun Nov 06 20:40:16 +0000 2016,#dnd tip: Fog cloud and darkness are great ways to clear the field from lots of advantage or disadvantage circumstances.,2016,
7.95689E+17,Mon Nov 07 18:05:32 +0000 2016,"#dnd tip: If you run a long series of encounters without a long rest, go easy on the difficulty of those encounters or it becomes less fun.",2016,
7.96022E+17,Tue Nov 08 16:10:31 +0000 2016,"#dnd tip: Go heavy on wild narrative when running narrative ""theater of the mind"" combat. Describe what happens.",2016,
7.964E+17,Wed Nov 09 17:11:08 +0000 2016,#dnd tip: Use individual random magic item tables when you want a nice single magic item as a reward.,2016,
7.96466E+17,Wed Nov 09 21:36:10 +0000 2016,"#dnd tip: While we heal and find a path ahead, we can find support among friends and family playing the game that we love.",2016,
7.96777E+17,Thu Nov 10 18:10:32 +0000 2016,#dnd tip: Roll random magic items before your game and keep rolling until you get something you know the players will love.,2016,
7.97124E+17,Fri Nov 11 17:10:41 +0000 2016,#dnd tip: Know your characters so you know what will make them shine and what will push them to the edge.,2016,
7.97518E+17,Sat Nov 12 19:15:26 +0000 2016,"#dnd tip: Remove the troublesome vampire charm with a flavorful, powerful, but not jerky beguiling gaze. ",2016,
7.97898E+17,Sun Nov 13 20:25:13 +0000 2016,#dnd tip: Give characters an opportunity to acquire a map of Castle Ravenloft and save yourself hours of description.,2016,
7.98223E+17,Mon Nov 14 17:55:37 +0000 2016,#dnd tip: Not every monster needs to be dropped to zero hit points. Dispel magic on a lich's phylactery is enough if the story is cool.,2016,
7.9857E+17,Tue Nov 15 16:55:29 +0000 2016,#dnd tip: Random targets help avoid DM bias. Roll for monster targets when it makes sense.,2016,
7.98948E+17,Wed Nov 16 17:55:27 +0000 2016,#dnd tip: Awesome circumstances beats out rules of written every day of the week. Don't let the story suffer for the rules.,2016,
7.99282E+17,Thu Nov 17 16:02:27 +0000 2016,#dnd tip: Villains aren't aways afraid to die to the characters. Some know they serve a greater purpose in death.,2016,
7.99659E+17,Fri Nov 18 17:02:55 +0000 2016,#dnd tip: Increase boss hit points and damage by 25% for each character above four in a boss fight.,2016,
8.00051E+17,Sat Nov 19 19:01:28 +0000 2016,#dnd tip: Call for skill checks when a player misses what a character might notice.,2016,
8.00429E+17,Sun Nov 20 20:01:27 +0000 2016,"#dnd tip: From @dungeonbastard , boss battles are much harder after characters have drained resources on many smaller fights.",2016,
8.00746E+17,Mon Nov 21 17:02:34 +0000 2016,#dnd tip: Lower monster hit points during a fight if the battle's beginning to feel stale.,2016,
8.01093E+17,Tue Nov 22 16:02:21 +0000 2016,"#dnd tip: Roll dice before looking up modifiers or saving throws in a book. If it's really high or low, it won't matter what the mod is.",2016,
8.01487E+17,Wed Nov 23 18:05:31 +0000 2016,#dnd tip: Take it easy on your first session. Let you and your players get to know the characters and share some stories.,2016,
8.0182E+17,Thu Nov 24 16:10:32 +0000 2016,#dnd tip: Spend the first few prep sessions of your campaign focusing in on the PCs and their backgrounds.,2016,
8.02228E+17,Fri Nov 25 19:10:26 +0000 2016,"#dnd tip: Describe every attack, spew forth the fantastic.",2016,
8.0259E+17,Sat Nov 26 19:10:24 +0000 2016,"#dnd tip: Prep as much as you need to feel comfortable, and no more.",2016,
8.02968E+17,Sun Nov 27 20:10:21 +0000 2016,#dnd tip: Keep three to five open story threads going at any given time. Refresh to suit the desires of you and the players.,2016,
8.03276E+17,Mon Nov 28 16:35:23 +0000 2016,#dnd tip: Re-read the next chapter of your published adventure before the session even if you've read it before to keep it in memory.,2016,
8.03669E+17,Tue Nov 29 18:35:21 +0000 2016,#dnd tip: Give players the flexibility to let their characters' backgrounds grow as they play. Don't force a rich background all at once.,2016,
8.04016E+17,Wed Nov 30 17:35:31 +0000 2016,#dnd tip: Give characters a reasonable appraisal of a difficult battle before they rush headlong into it. Let them make an informed choice.,2016,
8.0438E+17,Thu Dec 01 17:40:25 +0000 2016,#dnd tip: Encourage players to try interesting race and class combinations even if they're not optimal.,2016,
8.04757E+17,Fri Dec 02 18:40:25 +0000 2016,#dnd tip: Give players the freedom to change their characters class or builds if they're not having fun.,2016,
8.05135E+17,Sat Dec 03 19:40:23 +0000 2016,#dnd tip: Let humor spontaneously erupt from scenes as they unfold rather than try to plan it up front.,2016,
8.05512E+17,Sun Dec 04 20:40:17 +0000 2016,#dnd tip: Don't worry too much about continuity when bringing new characters in or dealing with absent characters. Players rarely care.,2016,
8.05808E+17,Mon Dec 05 16:15:32 +0000 2016,#dnd tip: Give characters some defensive terrain like defending an old keep once in a while.,2016,
8.06185E+17,Tue Dec 06 17:15:42 +0000 2016,#dnd tip: Remind players (and yourself!) that not all battle maps need be for a battle. Maybe some strong conversation takes the day!,2016,
8.06564E+17,Wed Dec 07 18:20:29 +0000 2016,#dnd tip: Use your Forgotten Realms calendars to describe the months and seasons of the times. ,2016,
8.06926E+17,Thu Dec 08 18:20:32 +0000 2016,#dnd tip: You know who makes for a great model for the Zhentarim? The Sons of Anarchy! ,2016,
8.07274E+17,Fri Dec 09 17:20:37 +0000 2016,#dnd tip: Revel in the characters' use of the Save or Suck spell. Describe the muddy naked ogre surrounded by a Crown of Madness!,2016,
8.07668E+17,Sat Dec 10 19:25:13 +0000 2016,#dnd tip: All old castles and keeps have forgotten cellars and secret tunnels.,2016,
8.08045E+17,Sun Dec 11 20:25:14 +0000 2016,"#dnd tip: When players feel like they only have one way to go, give some skill checks to discover other options yet uncovered.",2016,
8.08356E+17,Mon Dec 12 17:03:01 +0000 2016,"#dnd tip: Besides the giants, who are the three factions working across interests with the characters in your Storm King's Thunder campaign?",2016,
8.08734E+17,Tue Dec 13 18:02:45 +0000 2016,#dnd tip: Keep your campaign world's month and holiday names handy. Context builds worlds. Here they are for the Forgotten Realms. ,2016,
8.09084E+17,Wed Dec 14 17:15:46 +0000 2016,"#dnd tip: Quests need to matter to the characters. No one wants to travel 1,000 miles to deliver some news.",2016,
8.09432E+17,Thu Dec 15 16:15:40 +0000 2016,"#dnd tip: Running a looser ""theater of the mind"" style adventure gives you the agility to react to player decisions instead of forcing them.",2016,
8.09824E+17,Fri Dec 16 18:15:47 +0000 2016,#dnd tip: Be prepared with the seeds for your next adventure before you start this one. Think two steps out.,2016,
8.10218E+17,Sat Dec 17 20:20:48 +0000 2016,"#dnd tip: A single sheet of laminated paper can be a great portable whiteboard for small maps, hit point records, or diagrams of glyphs.",2016,
8.10582E+17,Sun Dec 18 20:25:15 +0000 2016,"#dnd tip: Seriously, write down those NPC names. On paper. You're going to forget in like 10 seconds.",2016,
